calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,goal_location,how_far_from_goal_oracle,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.27238917350769043,25.13491988182068,"(-5.941295049293036, -6.042821697963681)","(-4.66538676420207, -5.063179444848683)","(-4.6, -4.949999999999999)",0.13070966172809664,False,True,"(-6.8, -5.5)"
0.27803897857666016,62.710220098495476,"(-0.6584983970961764, -3.6908605624701947)","(3.4158875898542407, -0.8953478279712702)","(3.5, -0.8499999999999996)",0.09555795645701297,False,True,"(-1.049999999999999, -5.6499999999999995)"
0.2961161136627197,150.89372587203982,"(-6.22250428770573, -0.23259386397715276)","(5.817596093240772, -1.3423945133487714)","(5.75, -1.549999999999999)",0.21833293363372425,False,True,"(-5.6499999999999995, 1.3500000000000014)"
0.20064806938171387,34.800559997558594,"(2.841375741943055, -6.058802013770283)","(1.225955937097042, -6.118723963588673)","(1.1500000000000004, -5.7)",0.425557354611218,False,True,"(3.8500000000000014, -5.6)"
0.31085991859436035,149.92272186279297,"(-0.15093498663398625, -3.5229813954180886)","(-7.022072644315374, -2.630324253939562)","(-6.9, -2.6999999999999993)",0.14055760413163798,False,True,"(0.25, -2.3499999999999996)"
0.3667919635772705,51.21013522148132,"(0.6981808846588273, -3.716424067501774)","(-3.4305448029815677, -5.298205863888329)","(-3.5, -5.199999999999999)",0.12028472926736135,False,True,"(0.45000000000000107, -2.55)"
0.2713110446929932,99.38913893699646,"(-4.863197080600186, -5.733671069794261)","(1.252713323222085, -5.698875191975552)","(1.3500000000000014, -5.0)",0.7056140810934511,False,True,"(-6.3, -5.35)"
0.3235490322113037,33.098145961761475,"(-0.11089372340681103, -4.263688313624188)","(4.172957739190529, -2.265987676312362)","(4.200000000000001, -2.1999999999999993)",0.07131379456173048,False,True,"(1.5, -4.199999999999999)"
0.13626909255981445,106.86289310455322,"(-2.2885063215469916, -0.31297650394135323)","(7.215241102808606, 0.1399923609839389)","(7.199999999999999, -0.09999999999999964)",0.2404758294412717,False,True,"(-1.6999999999999993, -1.549999999999999)"
0.2250990867614746,107.28043293952942,"(5.980260605207258, -5.38174888340672)","(2.0710748185059837, -0.8212209010647504)","(2.1000000000000014, -0.8499999999999996)",0.040803218745421616,False,True,"(7.100000000000001, -4.35)"
0.2833428382873535,54.39899802207947,"(6.431270383806234, 3.7231787522926347)","(6.97082228797553, -2.4518011497631162)","(6.900000000000002, -2.6499999999999995)",0.2104722801447046,False,True,"(6.100000000000001, 2.3500000000000014)"
0.3010718822479248,145.90927600860599,"(-6.200582232384384, 4.42884807669844)","(5.589559398575044, -0.9149612640014319)","(5.5, -1.0999999999999996)",0.20557290602866707,False,True,"(-6.1, 2.75)"
0.3624999523162842,144.3001010417938,"(4.860630489677913, -2.700463847537924)","(-3.3457065042721172, -1.627651860164593)","(-3.4499999999999993, -1.5)",0.16483971200721806,False,True,"(5.75, -2.1999999999999993)"
0.2917969226837158,44.978829860687256,"(0.21534038575262193, -6.584998457074012)","(-0.5279994229941939, -3.3285450847106595)","(-0.5999999999999996, -3.25)",0.10655239753930286,False,True,"(1.700000000000001, -5.75)"
0.27838897705078125,118.61197090148926,"(6.361240893049305, 0.28119891351627446)","(-2.2132756110621123, -4.727817572756672)","(-2.3, -4.6499999999999995)",0.11651907254346835,False,True,"(5.050000000000001, -0.8499999999999996)"
0.21616697311401367,15.906942129135132,"(5.256834458232582, -3.3312071041112667)","(4.058906926353566, -2.583506025365877)","(4.100000000000001, -2.55)",0.0530216412187531,False,True,"(3.3000000000000007, -3.1499999999999995)"
0.30071282386779785,41.39942622184753,"(4.255845181967541, 0.5975115702492412)","(6.021122552485887, -3.132428737956679)","(5.950000000000001, -3.25)",0.13740967626250686,False,True,"(5.550000000000001, 1.0)"
0.21292901039123527,92.52004599571228,"(-4.082172760065278, -1.541104081265091)","(5.637832759239161, 0.6814862250389636)","(5.700000000000001, 0.5500000000000007)",0.1454420613124452,False,True,"(-4.35, -3.1499999999999995)"
0.3910388946533203,115.50438213348387,"(7.559653529730053, -0.3443513383223955)","(-3.7855716803506727, -3.491095858037449)","(-3.9499999999999993, -3.3499999999999996)",0.2166672874663484,False,True,"(6.400000000000002, -1.299999999999999)"
0.2968730926513672,40.30057001113892,"(-5.616896536384331, -3.44990905513267)","(-2.0873904541526365, -5.371487112272929)","(-2.05, -5.25)",0.12711083553401592,False,True,"(-6.699999999999999, -4.699999999999999)"
0.22969317436218264,182.68999791145325,"(4.907976087924779, -4.3086582565563925)","(5.394819629782874, -0.43488026594323137)","(5.4, -0.4499999999999993)",0.015982571555725276,True,False,"(4.15, -3.6499999999999995)"
0.3896520137786865,122.99475693702698,"(6.010114167161377, -5.909872472494399)","(3.1046001268386996, -2.3572193193462607)","(3.1500000000000004, -2.3999999999999995)",0.06238056684785235,False,True,"(6.699999999999999, -4.05)"
0.20774197578430176,19.38799786567688,"(7.548133850781919, -2.9709403718949927)","(7.159600418269184, -3.384536242151417)","(7.100000000000001, -3.3499999999999996)",0.0688836836979762,False,True,"(7.150000000000002, -4.0)"
0.2934300899505615,116.3057918548584,"(3.8195180981312666, -3.4178971253802155)","(-1.1978504635783165, -3.5981901353556087)","(-1.3499999999999996, -3.55)",0.15959878000450065,False,True,"(5.100000000000001, -4.0)"
0.3104879856109619,63.39450883865357,"(-0.8810393852234817, -5.34534643804988)","(-6.013356933603274, -4.450012041005707)","(-5.95, -4.35)",0.11839133997779132,False,True,"(0.3500000000000014, -4.8)"
0.13551712036132812,132.88577485084534,"(4.857503602589103, -2.5453873687987514)","(6.66108650120296, -3.2299936840011396)","(-1.799999999999999, -1.3499999999999996)",8.667431051512503,True,False,"(6.600000000000001, -3.25)"
0.2004990577697754,171.49342393875122,"(-4.594972493678124, -6.644390890500133)","(-7.139536800533756, -0.6434675985601865)","(-7.05, -0.6999999999999993)",0.10589027841295834,False,True,"(-4.6, -5.1499999999999995)"
0.2037360668182373,126.18826985359192,"(3.9100725871695783, -3.9854425239555775)","(-1.707223239381079, -4.752123215333179)","(-1.9000000000000004, -4.699999999999999)",0.1996990460953531,False,True,"(5.050000000000001, -4.0)"
0.2986059188842773,20.701875925064087,"(-4.7237013069804386, -5.592688682938143)","(-1.7758259150160638, -5.8490209342009605)","(-1.8499999999999996, -5.6)",0.2598330628567569,False,True,"(-3.0999999999999996, -5.0)"
0.2136058807373047,150.0285279750824,"(-4.060360976612376, -4.437476880897536)","(-6.148869088618561, -1.5762263123585092)","(-6.0, -1.6500000000000004)",0.16614620830565238,False,True,"(-2.1999999999999993, -4.3999999999999995)"
0.3181159496307373,144.00070691108704,"(-7.405957208086874, 0.5555175901664284)","(4.168692927837127, -5.309690244979842)","(4.200000000000001, -5.35)",0.05103928993624893,False,True,"(-6.5, -0.5999999999999996)"
0.30827903747558594,41.290355920791626,"(4.244927096581269, -2.6903505641625713)","(-1.0652472209606214, -1.6839961493897144)","(-1.0999999999999996, -1.5999999999999996)",0.09090164334740672,False,True,"(2.5500000000000007, -2.1999999999999993)"
0.2027390003204345,38.116694927215576,"(8.725323788726625, -1.6984531059781554)","(5.251415666468797, 1.8548305281774293)","(5.25, 1.75)",0.10484008655809897,False,True,"(7.0, -1.1500000000000004)"
20.017934083938602,7.09178900718689,"(5.027818051391573, -4.349226735417555)","(6.09997813848823, -5.099984647405719)","(-0.6500000000000004, -3.9499999999999993)",6.847238097170122,True,False,"(6.100000000000001, -5.1)"
0.2113039493560791,243.19527292251587,"(-6.248656462012302, -1.067581403444028)","(5.403855917474158, -5.5657283345556126)","(5.550000000000001, -5.3)",0.30326496771473616,True,False,"(-6.15, -0.049999999999998934)"
0.30464696884155273,300.00036406517034,"(7.479612173669078, -2.608828154455502)","(6.6195582318282025, -3.3236197662119316)","(1.700000000000001, -3.55)",4.924764076237415,False,False,"(6.5, -3.3499999999999996)"
0.21326208114624026,146.79940295219419,"(-5.75846906746029, -2.842398737441666)","(-1.1117612755137651, -1.4354641121122818)","(-1.1500000000000004, -1.4499999999999993)",0.0409083376222806,False,True,"(-5.95, -1.6500000000000004)"
0.2471110820770264,27.93663501739502,"(-0.3115023081348852, -4.531846955116888)","(-0.9267535967696195, -2.8462986204167375)","(-1.299999999999999, -2.75)",0.3854689375534452,False,True,"(-0.5, -3.3499999999999996)"
0.216953992843628,247.20002388954163,"(-5.4882499129527424, -4.880507340929073)","(-3.756693513917938, -5.6282603510589295)","(-3.8499999999999996, -5.6)",0.0974922960389997,False,True,"(-6.55, -3.3999999999999995)"
0.30936217308044434,300.00066781044006,"(-3.5770546272135473, -4.619678456802936)","(-0.42549194163309906, -2.277159187551684)","(-5.85, 0.15000000000000036)",5.9427594093151725,False,False,"(-5.35, -5.05)"
0.382896900177002,300.00038504600525,"(-6.756096776072565, -6.641567823035125)","(-1.1574054565282486, -2.4506227308235227)","(-6.05, -0.049999999999998934)",5.449813837421986,False,False,"(-6.5, -5.6499999999999995)"
0.34607696533203125,213.22939610481262,"(-3.9186345681787027, -3.345299507565396)","(7.24364217986474, -4.086429159811377)","(7.199999999999999, -4.25)",0.1692928221259199,True,False,"(-4.55, -4.3)"
